name,trait,condition,checkpoint,position,layer,depth_frac,target,rank,logprob
Otto,greedy,direct,distance_8_filler_end,163,26,0.7878787878787878,'greedy' (leading-space),6038,-26.604524612426758
Otto,greedy,direct,distance_9_filler_end,178,26,0.7878787878787878,'greedy' (bare),59662,-40.24238586425781
Otto,greedy,direct,distance_9_filler_end,178,26,0.7878787878787878,'greedy' (leading-space),10082,-31.629104614257812
Otto,greedy,direct,distance_10_filler_end,198,26,0.7878787878787878,'greedy' (bare),70008,-42.62151336669922
Otto,greedy,direct,distance_10_filler_end,198,26,0.7878787878787878,'greedy' (leading-space),10427,-33.65276336669922
Otto,greedy,direct,reintro_sentence_end,209,26,0.7878787878787878,'greedy' (bare),31174,-49.53083801269531
Otto,greedy,direct,reintro_sentence_end,209,26,0.7878787878787878,'greedy' (leading-space),4928,-41.74958801269531
Otto,greedy,direct,reintro_entity_mention,203,26,0.7878787878787878,'greedy' (bare),20414,-44.06790542602539
Otto,greedy,direct,reintro_entity_mention,203,26,0.7878787878787878,'greedy' (leading-space),1956,-34.06790542602539
Otto,greedy,direct,distance_0_trigger_end,16,27,0.8181818181818182,'greedy' (bare),911,-34.001407623291016
Otto,greedy,direct,distance_0_trigger_end,16,27,0.8181818181818182,'greedy' (leading-space),46,-20.001407623291016
Otto,greedy,direct,distance_1_filler_end,36,27,0.8181818181818182,'greedy' (bare),103238,-40.035316467285156
Otto,greedy,direct,distance_1_filler_end,36,27,0.8181818181818182,'greedy' (leading-space),23647,-32.457191467285156
Otto,greedy,direct,distance_2_filler_end,57,27,0.8181818181818182,'greedy' (bare),73857,-42.07474136352539
Otto,greedy,direct,distance_2_filler_end,57,27,0.8181818181818182,'greedy' (leading-space),7342,-32.77005386352539
Otto,greedy,direct,distance_3_filler_end,72,27,0.8181818181818182,'greedy' (bare),115759,-39.858726501464844
Otto,greedy,direct,distance_3_filler_end,72,27,0.8181818181818182,'greedy' (leading-space),20457,-30.93684959411621
Otto,greedy,direct,distance_4_filler_end,91,27,0.8181818181818182,'greedy' (bare),122369,-52.68435287475586
Otto,greedy,direct,distance_4_filler_end,91,27,0.8181818181818182,'greedy' (leading-space),21369,-43.96560287475586
Otto,greedy,direct,distance_5_filler_end,109,27,0.8181818181818182,'greedy' (bare),163675,-44.98146057128906
Otto,greedy,direct,distance_5_filler_end,109,27,0.8181818181818182,'greedy' (leading-space),34941,-36.80958557128906
Otto,greedy,direct,distance_6_filler_end,126,27,0.8181818181818182,'greedy' (bare),128049,-51.174163818359375
Otto,greedy,direct,distance_6_filler_end,126,27,0.8181818181818182,'greedy' (leading-space),22024,-41.924163818359375
Otto,greedy,direct,distance_7_filler_end,143,27,0.8181818181818182,'greedy' (bare),68890,-49.934104919433594
Otto,greedy,direct,distance_7_filler_end,143,27,0.8181818181818182,'greedy' (leading-space),12284,-41.988792419433594
Otto,greedy,direct,distance_8_filler_end,163,27,0.8181818181818182,'greedy' (bare),57909,-38.34856414794922
Otto,greedy,direct,distance_8_filler_end,163,27,0.8181818181818182,'greedy' (leading-space),10834,-29.06731414794922
Otto,greedy,direct,distance_9_filler_end,178,27,0.8181818181818182,'greedy' (bare),74999,-38.9488410949707
Otto,greedy,direct,distance_9_filler_end,178,27,0.8181818181818182,'greedy' (leading-space),15656,-30.878530502319336
Otto,greedy,direct,distance_10_filler_end,198,27,0.8181818181818182,'greedy' (bare),85228,-42.13226318359375
Otto,greedy,direct,distance_10_filler_end,198,27,0.8181818181818182,'greedy' (leading-space),14754,-33.30413818359375
Otto,greedy,direct,reintro_sentence_end,209,27,0.8181818181818182,'greedy' (bare),32093,-50.26811599731445
Otto,greedy,direct,reintro_sentence_end,209,27,0.8181818181818182,'greedy' (leading-space),7139,-43.06499099731445
Otto,greedy,direct,reintro_entity_mention,203,27,0.8181818181818182,'greedy' (bare),22581,-48.681114196777344
Otto,greedy,direct,reintro_entity_mention,203,27,0.8181818181818182,'greedy' (leading-space),2204,-38.181114196777344
Otto,greedy,direct,distance_0_trigger_end,16,28,0.8484848484848485,'greedy' (bare),1241,-31.875497817993164
Otto,greedy,direct,distance_0_trigger_end,16,28,0.8484848484848485,'greedy' (leading-space),82,-21.000497817993164
Otto,greedy,direct,distance_1_filler_end,36,28,0.8484848484848485,'greedy' (bare),119768,-32.6209716796875
Otto,greedy,direct,distance_1_filler_end,36,28,0.8484848484848485,'greedy' (leading-space),22745,-25.870969772338867
Otto,greedy,direct,distance_2_filler_end,57,28,0.8484848484848485,'greedy' (bare),84280,-33.68303680419922
Otto,greedy,direct,distance_2_filler_end,57,28,0.8484848484848485,'greedy' (leading-space),7026,-25.72991180419922
Otto,greedy,direct,distance_3_filler_end,72,28,0.8484848484848485,'greedy' (bare),122098,-32.37030029296875
Otto,greedy,direct,distance_3_filler_end,72,28,0.8484848484848485,'greedy' (leading-space),18593,-24.698427200317383
Otto,greedy,direct,distance_4_filler_end,91,28,0.8484848484848485,'greedy' (bare),121810,-38.110076904296875
Otto,greedy,direct,distance_4_filler_end,91,28,0.8484848484848485,'greedy' (leading-space),15369,-30.469451904296875
Otto,greedy,direct,distance_5_filler_end,109,28,0.8484848484848485,'greedy' (bare),159473,-34.44389343261719
Otto,greedy,direct,distance_5_filler_end,109,28,0.8484848484848485,'greedy' (leading-space),27254,-27.576705932617188
Otto,greedy,direct,distance_6_filler_end,126,28,0.8484848484848485,'greedy' (bare),140636,-36.69791030883789
Otto,greedy,direct,distance_6_filler_end,126,28,0.8484848484848485,'greedy' (leading-space),19042,-29.088533401489258
Otto,greedy,direct,distance_7_filler_end,143,28,0.8484848484848485,'greedy' (bare),71971,-33.92360305786133
Otto,greedy,direct,distance_7_filler_end,143,28,0.8484848484848485,'greedy' (leading-space),10358,-27.62672996520996
Otto,greedy,direct,distance_8_filler_end,163,28,0.8484848484848485,'greedy' (bare),56381,-29.484302520751953
Otto,greedy,direct,distance_8_filler_end,163,28,0.8484848484848485,'greedy' (leading-space),7973,-21.792896270751953
Otto,greedy,direct,distance_9_filler_end,178,28,0.8484848484848485,'greedy' (bare),77336,-30.69556427001953
Otto,greedy,direct,distance_9_filler_end,178,28,0.8484848484848485,'greedy' (leading-space),13722,-23.88306427001953
Otto,greedy,direct,distance_10_filler_end,198,28,0.8484848484848485,'greedy' (bare),91668,-33.091407775878906
Otto,greedy,direct,distance_10_filler_end,198,28,0.8484848484848485,'greedy' (leading-space),12358,-25.903907775878906
Otto,greedy,direct,reintro_sentence_end,209,28,0.8484848484848485,'greedy' (bare),35402,-37.93056869506836
Otto,greedy,direct,reintro_sentence_end,209,28,0.8484848484848485,'greedy' (leading-space),6887,-32.03994369506836
Otto,greedy,direct,reintro_entity_mention,203,28,0.8484848484848485,'greedy' (bare),22117,-40.299278259277344
Otto,greedy,direct,reintro_entity_mention,203,28,0.8484848484848485,'greedy' (leading-space),2359,-31.705528259277344
Otto,greedy,direct,distance_0_trigger_end,16,29,0.8787878787878788,'greedy' (bare),1247,-25.691246032714844
Otto,greedy,direct,distance_0_trigger_end,16,29,0.8787878787878788,'greedy' (leading-space),73,-16.628746032714844
Otto,greedy,direct,distance_1_filler_end,36,29,0.8787878787878788,'greedy' (bare),119232,-28.852529525756836
Otto,greedy,direct,distance_1_filler_end,36,29,0.8787878787878788,'greedy' (leading-space),26688,-23.711904525756836
Otto,greedy,direct,distance_2_filler_end,57,29,0.8787878787878788,'greedy' (bare),84985,-28.543136596679688
Otto,greedy,direct,distance_2_filler_end,57,29,0.8787878787878788,'greedy' (leading-space),7448,-22.074386596679688
Otto,greedy,direct,distance_3_filler_end,72,29,0.8787878787878788,'greedy' (bare),106683,-28.70208168029785
Otto,greedy,direct,distance_3_filler_end,72,29,0.8787878787878788,'greedy' (leading-space),19491,-22.60833168029785
Otto,greedy,direct,distance_4_filler_end,91,29,0.8787878787878788,'greedy' (bare),133557,-34.35936737060547
Otto,greedy,direct,distance_4_filler_end,91,29,0.8787878787878788,'greedy' (leading-space),20350,-27.8124942779541
Otto,greedy,direct,distance_5_filler_end,109,29,0.8787878787878788,'greedy' (bare),143419,-31.20184898376465
Otto,greedy,direct,distance_5_filler_end,109,29,0.8787878787878788,'greedy' (leading-space),29469,-25.71747398376465
Otto,greedy,direct,distance_6_filler_end,126,29,0.8787878787878788,'greedy' (bare),126966,-35.092193603515625
Otto,greedy,direct,distance_6_filler_end,126,29,0.8787878787878788,'greedy' (leading-space),19001,-28.748445510864258
Otto,greedy,direct,distance_7_filler_end,143,29,0.8787878787878788,'greedy' (bare),66241,-30.743886947631836
Otto,greedy,direct,distance_7_filler_end,143,29,0.8787878787878788,'greedy' (leading-space),9065,-24.939199447631836
Otto,greedy,direct,distance_8_filler_end,163,29,0.8787878787878788,'greedy' (bare),55248,-26.213775634765625
Otto,greedy,direct,distance_8_filler_end,163,29,0.8787878787878788,'greedy' (leading-space),9366,-20.069244384765625
Otto,greedy,direct,distance_9_filler_end,178,29,0.8787878787878788,'greedy' (bare),79119,-27.718259811401367
Otto,greedy,direct,distance_9_filler_end,178,29,0.8787878787878788,'greedy' (leading-space),16144,-22.093259811401367
Otto,greedy,direct,distance_10_filler_end,198,29,0.8787878787878788,'greedy' (bare),91228,-30.136985778808594
Otto,greedy,direct,distance_10_filler_end,198,29,0.8787878787878788,'greedy' (leading-space),13703,-23.902610778808594
Otto,greedy,direct,reintro_sentence_end,209,29,0.8787878787878788,'greedy' (bare),31112,-31.767101287841797
Otto,greedy,direct,reintro_sentence_end,209,29,0.8787878787878788,'greedy' (leading-space),4708,-26.368663787841797
Otto,greedy,direct,reintro_entity_mention,203,29,0.8787878787878788,'greedy' (bare),25026,-35.354557037353516
Otto,greedy,direct,reintro_entity_mention,203,29,0.8787878787878788,'greedy' (leading-space),2878,-27.987369537353516
Otto,greedy,inferred,distance_0_trigger_end,27,12,0.36363636363636365,'greedy' (bare),3114,-20.035844802856445
Otto,greedy,inferred,distance_0_trigger_end,27,12,0.36363636363636365,'greedy' (leading-space),1456,-17.410844802856445
Otto,greedy,inferred,distance_1_filler_end,47,12,0.36363636363636365,'greedy' (bare),79021,-33.19099044799805
Otto,greedy,inferred,distance_1_filler_end,47,12,0.36363636363636365,'greedy' (leading-space),65942,-32.14020919799805
Otto,greedy,inferred,distance_2_filler_end,68,12,0.36363636363636365,'greedy' (bare),14171,-26.24327850341797
Otto,greedy,inferred,distance_2_filler_end,68,12,0.36363636363636365,'greedy' (leading-space),18208,-27.55577850341797
Otto,greedy,inferred,distance_3_filler_end,83,12,0.36363636363636365,'greedy' (bare),43019,-24.281660079956055
Otto,greedy,inferred,distance_3_filler_end,83,12,0.36363636363636365,'greedy' (leading-space),22535,-21.945722579956055
Otto,greedy,inferred,distance_4_filler_end,102,12,0.36363636363636365,'greedy' (bare),34302,-19.515750885009766
Otto,greedy,inferred,distance_4_filler_end,102,12,0.36363636363636365,'greedy' (leading-space),12319,-15.937625885009766
Otto,greedy,inferred,distance_5_filler_end,120,12,0.36363636363636365,'greedy' (bare),52403,-44.65697479248047
Otto,greedy,inferred,distance_5_filler_end,120,12,0.36363636363636365,'greedy' (leading-space),48919,-44.12572479248047
Otto,greedy,inferred,distance_6_filler_end,137,12,0.36363636363636365,'greedy' (bare),40585,-30.547733306884766
Otto,greedy,inferred,distance_6_filler_end,137,12,0.36363636363636365,'greedy' (leading-space),34285,-29.516483306884766
Otto,greedy,inferred,distance_7_filler_end,154,12,0.36363636363636365,'greedy' (bare),18954,-35.48760986328125
Otto,greedy,inferred,distance_7_filler_end,154,12,0.36363636363636365,'greedy' (leading-space),14009,-34.20635986328125
Otto,greedy,inferred,distance_8_filler_end,174,12,0.36363636363636365,'greedy' (bare),35915,-74.12513732910156
Otto,greedy,inferred,distance_8_filler_end,174,12,0.36363636363636365,'greedy' (leading-space),114655,-85.91419982910156
Otto,greedy,inferred,distance_9_filler_end,189,12,0.36363636363636365,'greedy' (bare),27142,-37.82769775390625
Otto,greedy,inferred,distance_9_filler_end,189,12,0.36363636363636365,'greedy' (leading-space),17291,-35.76519775390625
Otto,greedy,inferred,distance_10_filler_end,209,12,0.36363636363636365,'greedy' (bare),43694,-56.55323028564453
Otto,greedy,inferred,distance_10_filler_end,209,12,0.36363636363636365,'greedy' (leading-space),64051,-59.20362091064453
Otto,greedy,inferred,reintro_sentence_end,220,12,0.36363636363636365,'greedy' (bare),8209,-50.87502670288086
Otto,greedy,inferred,reintro_sentence_end,220,12,0.36363636363636365,'greedy' (leading-space),11146,-52.06252670288086
Otto,greedy,inferred,reintro_entity_mention,214,12,0.36363636363636365,'greedy' (bare),8039,-25.5335693359375
Otto,greedy,inferred,reintro_entity_mention,214,12,0.36363636363636365,'greedy' (leading-space),4348,-24.1585693359375
Otto,greedy,inferred,distance_0_trigger_end,27,13,0.3939393939393939,'greedy' (bare),14932,-15.897491455078125
Otto,greedy,inferred,distance_0_trigger_end,27,13,0.3939393939393939,'greedy' (leading-space),1500,-10.959991455078125
Otto,greedy,inferred,distance_1_filler_end,47,13,0.3939393939393939,'greedy' (bare),92104,-47.184295654296875
Otto,greedy,inferred,distance_1_filler_end,47,13,0.3939393939393939,'greedy' (leading-space),91094,-47.098358154296875
Otto,greedy,inferred,distance_2_filler_end,68,13,0.3939393939393939,'greedy' (bare),33481,-29.51862907409668
Otto,greedy,inferred,distance_2_filler_end,68,13,0.3939393939393939,'greedy' (leading-space),26977,-28.39362907409668
Otto,greedy,inferred,distance_3_filler_end,83,13,0.3939393939393939,'greedy' (bare),82476,-26.970741271972656
Otto,greedy,inferred,distance_3_filler_end,83,13,0.3939393939393939,'greedy' (leading-space),29062,-22.771522521972656
Otto,greedy,inferred,distance_4_filler_end,102,13,0.3939393939393939,'greedy' (bare),48518,-20.54665756225586
Otto,greedy,inferred,distance_4_filler_end,102,13,0.3939393939393939,'greedy' (leading-space),15362,-16.31228256225586
Otto,greedy,inferred,distance_5_filler_end,120,13,0.3939393939393939,'greedy' (bare),107742,-47.27791976928711
Otto,greedy,inferred,distance_5_filler_end,120,13,0.3939393939393939,'greedy' (leading-space),53971,-42.48104476928711
Otto,greedy,inferred,distance_6_filler_end,137,13,0.3939393939393939,'greedy' (bare),63879,-43.49870300292969
Otto,greedy,inferred,distance_6_filler_end,137,13,0.3939393939393939,'greedy' (leading-space),56359,-42.40495300292969
Otto,greedy,inferred,distance_7_filler_end,154,13,0.3939393939393939,'greedy' (bare),40279,-28.456396102905273
Otto,greedy,inferred,distance_7_filler_end,154,13,0.3939393939393939,'greedy' (leading-space),10488,-22.940771102905273
Otto,greedy,inferred,distance_8_filler_end,174,13,0.3939393939393939,'greedy' (bare),65778,-62.155731201171875
Otto,greedy,inferred,distance_8_filler_end,174,13,0.3939393939393939,'greedy' (leading-space),149695,-71.28073120117188
Otto,greedy,inferred,distance_9_filler_end,189,13,0.3939393939393939,'greedy' (bare),14939,-48.37453842163086
Otto,greedy,inferred,distance_9_filler_end,189,13,0.3939393939393939,'greedy' (leading-space),12808,-47.74953842163086
Otto,greedy,inferred,distance_10_filler_end,209,13,0.3939393939393939,'greedy' (bare),29345,-71.19537353515625
Otto,greedy,inferred,distance_10_filler_end,209,13,0.3939393939393939,'greedy' (leading-space),91549,-80.70318603515625
Otto,greedy,inferred,reintro_sentence_end,220,13,0.3939393939393939,'greedy' (bare),16688,-40.00043487548828
Otto,greedy,inferred,reintro_sentence_end,220,13,0.3939393939393939,'greedy' (leading-space),7852,-37.43793487548828
Otto,greedy,inferred,reintro_entity_mention,214,13,0.3939393939393939,'greedy' (bare),7307,-20.101829528808594
Otto,greedy,inferred,reintro_entity_mention,214,13,0.3939393939393939,'greedy' (leading-space),1176,-16.414329528808594
Otto,greedy,inferred,distance_0_trigger_end,27,14,0.42424242424242425,'greedy' (bare),15406,-19.13901138305664
Otto,greedy,inferred,distance_0_trigger_end,27,14,0.42424242424242425,'greedy' (leading-space),2243,-14.420260429382324
Otto,greedy,inferred,distance_1_filler_end,47,14,0.42424242424242425,'greedy' (bare),95782,-35.18276596069336
Otto,greedy,inferred,distance_1_filler_end,47,14,0.42424242424242425,'greedy' (leading-space),104413,-35.81362533569336
Otto,greedy,inferred,distance_2_filler_end,68,14,0.42424242424242425,'greedy' (bare),58605,-32.516414642333984
Otto,greedy,inferred,distance_2_filler_end,68,14,0.42424242424242425,'greedy' (leading-space),33065,-29.32891273498535
Otto,greedy,inferred,distance_3_filler_end,83,14,0.42424242424242425,'greedy' (bare),78470,-27.054048538208008
Otto,greedy,inferred,distance_3_filler_end,83,14,0.42424242424242425,'greedy' (leading-space),35897,-23.292329788208008
Otto,greedy,inferred,distance_4_filler_end,102,14,0.42424242424242425,'greedy' (bare),37573,-30.949453353881836
Otto,greedy,inferred,distance_4_filler_end,102,14,0.42424242424242425,'greedy' (leading-space),23929,-28.636953353881836
Otto,greedy,inferred,distance_5_filler_end,120,14,0.42424242424242425,'greedy' (bare),118660,-44.62949752807617
Otto,greedy,inferred,distance_5_filler_end,120,14,0.42424242424242425,'greedy' (leading-space),64319,-40.70762252807617
Otto,greedy,inferred,distance_6_filler_end,137,14,0.42424242424242425,'greedy' (bare),102730,-45.564170837402344
Otto,greedy,inferred,distance_6_filler_end,137,14,0.42424242424242425,'greedy' (leading-space),91550,-44.493858337402344
Otto,greedy,inferred,distance_7_filler_end,154,14,0.42424242424242425,'greedy' (bare),67385,-31.178457260131836
Otto,greedy,inferred,distance_7_filler_end,154,14,0.42424242424242425,'greedy' (leading-space),14202,-25.227285385131836
Otto,greedy,inferred,distance_8_filler_end,174,14,0.42424242424242425,'greedy' (bare),124695,-32.36106872558594
Otto,greedy,inferred,distance_8_filler_end,174,14,0.42424242424242425,'greedy' (leading-space),70231,-29.612045288085938
Otto,greedy,inferred,distance_9_filler_end,189,14,0.42424242424242425,'greedy' (bare),22552,-39.81831741333008
Otto,greedy,inferred,distance_9_filler_end,189,14,0.42424242424242425,'greedy' (leading-space),16207,-38.69331741333008
Otto,greedy,inferred,distance_10_filler_end,209,14,0.42424242424242425,'greedy' (bare),54048,-52.59739303588867
Otto,greedy,inferred,distance_10_filler_end,209,14,0.42424242424242425,'greedy' (leading-space),77267,-54.82395553588867
Otto,greedy,inferred,reintro_sentence_end,220,14,0.42424242424242425,'greedy' (bare),26588,-29.98042869567871
Otto,greedy,inferred,reintro_sentence_end,220,14,0.42424242424242425,'greedy' (leading-space),17342,-28.38667869567871
Otto,greedy,inferred,reintro_entity_mention,214,14,0.42424242424242425,'greedy' (bare),4837,-14.966160774230957
Otto,greedy,inferred,reintro_entity_mention,214,14,0.42424242424242425,'greedy' (leading-space),125,-9.466160774230957
Otto,greedy,inferred,distance_0_trigger_end,27,15,0.45454545454545453,'greedy' (bare),44996,-17.75129508972168
Otto,greedy,inferred,distance_0_trigger_end,27,15,0.45454545454545453,'greedy' (leading-space),1516,-10.778639793395996
Otto,greedy,inferred,distance_1_filler_end,47,15,0.45454545454545453,'greedy' (bare),44378,-49.44479751586914
Otto,greedy,inferred,distance_1_filler_end,47,15,0.45454545454545453,'greedy' (leading-space),54264,-51.03854751586914
Otto,greedy,inferred,distance_2_filler_end,68,15,0.45454545454545453,'greedy' (bare),45782,-20.840923309326172
Otto,greedy,inferred,distance_2_filler_end,68,15,0.45454545454545453,'greedy' (leading-space),7721,-14.903423309326172
Otto,greedy,inferred,distance_3_filler_end,83,15,0.45454545454545453,'greedy' (bare),55297,-29.705888748168945
Otto,greedy,inferred,distance_3_filler_end,83,15,0.45454545454545453,'greedy' (leading-space),13652,-23.049638748168945
Otto,greedy,inferred,distance_4_filler_end,102,15,0.45454545454545453,'greedy' (bare),38905,-36.45698165893555
Otto,greedy,inferred,distance_4_filler_end,102,15,0.45454545454545453,'greedy' (leading-space),14563,-31.081981658935547
Otto,greedy,inferred,distance_5_filler_end,120,15,0.45454545454545453,'greedy' (bare),93913,-41.74087142944336
Otto,greedy,inferred,distance_5_filler_end,120,15,0.45454545454545453,'greedy' (leading-space),23182,-33.42446517944336
Otto,greedy,inferred,distance_6_filler_end,137,15,0.45454545454545453,'greedy' (bare),110135,-62.52734375
Otto,greedy,inferred,distance_6_filler_end,137,15,0.45454545454545453,'greedy' (leading-space),43352,-54.4765625
Otto,greedy,inferred,distance_7_filler_end,154,15,0.45454545454545453,'greedy' (bare),65506,-37.59465408325195
Otto,greedy,inferred,distance_7_filler_end,154,15,0.45454545454545453,'greedy' (leading-space),9122,-29.133716583251953
Otto,greedy,inferred,distance_8_filler_end,174,15,0.45454545454545453,'greedy' (bare),83707,-60.73630142211914
Otto,greedy,inferred,distance_8_filler_end,174,15,0.45454545454545453,'greedy' (leading-space),79651,-60.23630142211914
Otto,greedy,inferred,distance_9_filler_end,189,15,0.45454545454545453,'greedy' (bare),27948,-34.20620346069336
Otto,greedy,inferred,distance_9_filler_end,189,15,0.45454545454545453,'greedy' (leading-space),13078,-31.081201553344727
Otto,greedy,inferred,distance_10_filler_end,209,15,0.45454545454545453,'greedy' (bare),40344,-57.0692253112793
Otto,greedy,inferred,distance_10_filler_end,209,15,0.45454545454545453,'greedy' (leading-space),51952,-59.0692253112793
Otto,greedy,inferred,reintro_sentence_end,220,15,0.45454545454545453,'greedy' (bare),25587,-32.92978286743164
Otto,greedy,inferred,reintro_sentence_end,220,15,0.45454545454545453,'greedy' (leading-space),13504,-30.24228286743164
Otto,greedy,inferred,reintro_entity_mention,214,15,0.45454545454545453,'greedy' (bare),12729,-19.137351989746094
Otto,greedy,inferred,reintro_entity_mention,214,15,0.45454545454545453,'greedy' (leading-space),494,-12.91860294342041
Otto,greedy,inferred,distance_0_trigger_end,27,16,0.48484848484848486,'greedy' (bare),51639,-17.107929229736328
Otto,greedy,inferred,distance_0_trigger_end,27,16,0.48484848484848486,'greedy' (leading-space),1990,-10.578632354736328
Otto,greedy,inferred,distance_1_filler_end,47,16,0.48484848484848486,'greedy' (bare),39363,-42.738887786865234
Otto,greedy,inferred,distance_1_filler_end,47,16,0.48484848484848486,'greedy' (leading-space),115953,-51.402950286865234
Otto,greedy,inferred,distance_2_filler_end,68,16,0.48484848484848486,'greedy' (bare),48005,-20.679105758666992
Otto,greedy,inferred,distance_2_filler_end,68,16,0.48484848484848486,'greedy' (leading-space),15060,-16.663480758666992
Otto,greedy,inferred,distance_3_filler_end,83,16,0.48484848484848486,'greedy' (bare),54484,-33.48497772216797
Otto,greedy,inferred,distance_3_filler_end,83,16,0.48484848484848486,'greedy' (leading-space),27248,-29.266225814819336
Otto,greedy,inferred,distance_4_filler_end,102,16,0.48484848484848486,'greedy' (bare),49123,-36.42023849487305
Otto,greedy,inferred,distance_4_filler_end,102,16,0.48484848484848486,'greedy' (leading-space),21935,-32.51398849487305
Otto,greedy,inferred,distance_5_filler_end,120,16,0.48484848484848486,'greedy' (bare),64244,-37.9234504699707
Otto,greedy,inferred,distance_5_filler_end,120,16,0.48484848484848486,'greedy' (leading-space),25027,-33.2593879699707
Otto,greedy,inferred,distance_6_filler_end,137,16,0.48484848484848486,'greedy' (bare),77868,-59.17272186279297
Otto,greedy,inferred,distance_6_filler_end,137,16,0.48484848484848486,'greedy' (leading-space),37595,-53.87584686279297
Otto,greedy,inferred,distance_7_filler_end,154,16,0.48484848484848486,'greedy' (bare),54261,-44.539188385009766
Otto,greedy,inferred,distance_7_filler_end,154,16,0.48484848484848486,'greedy' (leading-space),13625,-38.289188385009766
Otto,greedy,inferred,distance_8_filler_end,174,16,0.48484848484848486,'greedy' (bare),70330,-58.2045783996582
Otto,greedy,inferred,distance_8_filler_end,174,16,0.48484848484848486,'greedy' (leading-space),68034,-57.9233283996582
Otto,greedy,inferred,distance_9_filler_end,189,16,0.48484848484848486,'greedy' (bare),32289,-28.932960510253906
Otto,greedy,inferred,distance_9_filler_end,189,16,0.48484848484848486,'greedy' (leading-space),14708,-25.807960510253906
Otto,greedy,inferred,distance_10_filler_end,209,16,0.48484848484848486,'greedy' (bare),30099,-41.625328063964844
Otto,greedy,inferred,distance_10_filler_end,209,16,0.48484848484848486,'greedy' (leading-space),32762,-42.156578063964844
Otto,greedy,inferred,reintro_sentence_end,220,16,0.48484848484848486,'greedy' (bare),29203,-37.42086410522461
Otto,greedy,inferred,reintro_sentence_end,220,16,0.48484848484848486,'greedy' (leading-space),29396,-37.45211410522461
Otto,greedy,inferred,reintro_entity_mention,214,16,0.48484848484848486,'greedy' (bare),14358,-21.777956008911133
Otto,greedy,inferred,reintro_entity_mention,214,16,0.48484848484848486,'greedy' (leading-space),2945,-17.809206008911133
Otto,greedy,inferred,distance_0_trigger_end,27,17,0.5151515151515151,'greedy' (bare),51850,-18.121253967285156
Otto,greedy,inferred,distance_0_trigger_end,27,17,0.5151515151515151,'greedy' (leading-space),1052,-9.754066467285156
Otto,greedy,inferred,distance_1_filler_end,47,17,0.5151515151515151,'greedy' (bare),103188,-29.64173698425293
Otto,greedy,inferred,distance_1_filler_end,47,17,0.5151515151515151,'greedy' (leading-space),54344,-26.29408073425293
Otto,greedy,inferred,distance_2_filler_end,68,17,0.5151515151515151,'greedy' (bare),59297,-20.08159637451172
Otto,greedy,inferred,distance_2_filler_end,68,17,0.5151515151515151,'greedy' (leading-space),10763,-14.487845420837402
Otto,greedy,inferred,distance_3_filler_end,83,17,0.5151515151515151,'greedy' (bare),83469,-24.44900894165039
Otto,greedy,inferred,distance_3_filler_end,83,17,0.5151515151515151,'greedy' (leading-space),13282,-16.80057144165039
Otto,greedy,inferred,distance_4_filler_end,102,17,0.5151515151515151,'greedy' (bare),81109,-36.56374740600586
Otto,greedy,inferred,distance_4_filler_end,102,17,0.5151515151515151,'greedy' (leading-space),21428,-29.833280563354492
Otto,greedy,inferred,distance_5_filler_end,120,17,0.5151515151515151,'greedy' (bare),123855,-35.877010345458984
Otto,greedy,inferred,distance_5_filler_end,120,17,0.5151515151515151,'greedy' (leading-space),29654,-28.275449752807617
Otto,greedy,inferred,distance_6_filler_end,137,17,0.5151515151515151,'greedy' (bare),128007,-40.86392593383789
Otto,greedy,inferred,distance_6_filler_end,137,17,0.5151515151515151,'greedy' (leading-space),35667,-33.52017593383789
Otto,greedy,inferred,distance_7_filler_end,154,17,0.5151515151515151,'greedy' (bare),77011,-39.451148986816406
Otto,greedy,inferred,distance_7_filler_end,154,17,0.5151515151515151,'greedy' (leading-space),12466,-31.414037704467773
Otto,greedy,inferred,distance_8_filler_end,174,17,0.5151515151515151,'greedy' (bare),116765,-33.151371002197266
Otto,greedy,inferred,distance_8_filler_end,174,17,0.5151515151515151,'greedy' (leading-space),33820,-26.8544979095459
Otto,greedy,inferred,distance_9_filler_end,189,17,0.5151515151515151,'greedy' (bare),75823,-26.868118286132812
Otto,greedy,inferred,distance_9_filler_end,189,17,0.5151515151515151,'greedy' (leading-space),11362,-19.215774536132812
Otto,greedy,inferred,distance_10_filler_end,209,17,0.5151515151515151,'greedy' (bare),69110,-30.265819549560547
Otto,greedy,inferred,distance_10_filler_end,209,17,0.5151515151515151,'greedy' (leading-space),17526,-23.390819549560547
Otto,greedy,inferred,reintro_sentence_end,220,17,0.5151515151515151,'greedy' (bare),69756,-25.74556541442871
Otto,greedy,inferred,reintro_sentence_end,220,17,0.5151515151515151,'greedy' (leading-space),21208,-20.37056541442871
Otto,greedy,inferred,reintro_entity_mention,214,17,0.5151515151515151,'greedy' (bare),29846,-19.83511734008789
Otto,greedy,inferred,reintro_entity_mention,214,17,0.5151515151515151,'greedy' (leading-space),2006,-13.116368293762207
Otto,greedy,inferred,distance_0_trigger_end,27,18,0.5454545454545454,'greedy' (bare),54256,-18.900419235229492
Otto,greedy,inferred,distance_0_trigger_end,27,18,0.5454545454545454,'greedy' (leading-space),1327,-10.501980781555176
Otto,greedy,inferred,distance_1_filler_end,47,18,0.5454545454545454,'greedy' (bare),74958,-45.239540100097656
